#	type	pattern	pilot	spec	freq	dFreq
1061	V[m]	A N N	higher wind speeds	2,67	6	6
1062	T	N	wildlife	1,43	62	7
1063	T	N	sensitivity	1,43	56	5
1064	T	N	Fax	1,42	19	10
1065	T	N	cable	1,42	105	13
1066	T	N	crane	1,42	40	9
1067	T	A	recreational	1,42	9	4
1068	T	A N	independent consultant	1,41	7	3
1069	T	A	current	1,41	196	31
1070	T	A	rigid	1,41	17	6
1071	T	N	functioning	1,40	5	3
1072	T	A	reliable	1,40	40	14
1073	T	N	follow	1,40	4	3
1074	T	A	twisted	1,40	4	3
1075	T	A N	similar projects	1,40	4	3
1076	T	N	balancing	1,40	4	3
1077	T	N	Protocol	1,40	23	9
1078	T	N	breeding	1,40	19	3
1079	T	A	Golden	1,39	25	7
1080	T	N	manual	1,38	39	10
1081	T	A N	agricultural lands	1,38	8	4
1082	T	A N	Final Report	1,38	13	8
1083	T	R	electrically	1,38	5	3
1084	T	N	lift	1,37	106	11
1085	T	A N	basic principles	1,37	8	4
1086	T	N	gradients	1,37	6	4
1087	T	A N	deep water	1,37	16	4
1088	T	A	Chosen	1,37	4	3
1089	T	N	classification	1,36	20	7
1090	T	A	confidential	1,36	27	3
1091	T	A	residential	1,35	32	8
1092	T	N	model	1,35	382	30
1093	T	A N	geographical area	1,35	6	4
1094	T	N	Minnesota	1,35	6	3
1095	T	N P N	area of land	1,35	3	3
1095	V[s]	N N	land area	1,60	5	4
1096	T	A N	common practice	1,35	6	3
1097	T	N N	time frame	1,35	3	3
1098	T	A N	additional information	1,35	3	3
1099	T	A	significant	1,35	161	22
1100	T	A	initial	1,35	57	17
1101	T	A	resultant	1,34	4	3
1102	T	N	variation	1,33	89	19
1103	T	N	design	1,33	586	34
1104	T	N	tubing	1,33	5	4
1105	T	N	fatigue	1,33	31	11
1106	T	N	span	1,33	26	7
1107	T	N	filter	1,33	17	4
1108	T	N N	electricity supply	1,32	10	5
1109	T	N	Ecology	1,32	13	4
1110	T	N	project	1,32	1215	27
1111	T	N	ton	1,31	22	5
1112	T	N	accumulation	1,31	3	3
1113	T	N	Dept	1,31	5	5
1114	T	N P N	part of the project	1,31	3	3
1115	T	N	sampling	1,31	6	3
1116	T	N	Corrosion	1,31	5	3
1117	T	N	Acknowledgments	1,31	6	6
1118	T	A N	public road	1,31	8	3
1119	T	N	twist	1,31	53	4
1120	T	A	dominant	1,30	13	7
1121	T	N	motor	1,30	50	11
1122	T	N	Aviation	1,30	14	4
1123	T	N	cooling	1,29	5	4
1124	T	N	birds	1,29	281	11
1125	T	N	applicant	1,29	104	3
1126	T	A	active	1,29	89	17
1127	T	A	undisturbed	1,29	8	3
1128	T	N	California	1,29	97	7
1129	T	N	logo	1,28	43	3
1130	T	R	approximately	1,28	82	23
1131	T	N	occurrence	1,28	16	7
1132	T	A	downstream	1,28	9	4
1133	T	N N	mortality rates	1,28	6	4
1134	T	A N	natural environment	1,28	6	3
1135	T	A N	major difference	1,28	3	3
1136	T	R	adversely	1,28	28	4
1137	T	N	screw	1,27	16	4
1138	T	A	typical	1,27	74	19
1139	T	N	default	1,27	15	5
1140	T	N	attachment	1,27	17	8
1141	T	N	limitation	1,27	36	18
1142	T	N	Specification	1,27	64	15
1143	T	A	potential	1,27	340	19
1144	T	N	exposure	1,27	115	7
1145	T	N	hydrocarbons	1,26	4	3
1146	T	N N	power lines	1,26	8	5
1147	T	N N	Research Institute	1,26	8	3
1148	T	N	prediction	1,26	58	13
1149	T	A	electric	1,25	108	19
1150	T	A N	private businesses	1,25	5	3
1151	T	N	physics	1,25	6	5
1152	T	N	circumference	1,25	3	3
1153	T	A N	main purpose	1,25	3	3
1154	T	N	transportation	1,25	16	7
1155	T	N	height	1,24	132	27
1156	T	N	Hansen	1,24	7	4
1157	T	A	practical	1,24	49	11
1158	T	N	efficiency	1,24	107	22
1159	T	N	reference	1,24	197	32
1160	T	N	tube	1,24	48	8
1161	T	R	continuously	1,23	17	8
1162	T	A	lightweight	1,23	12	4
1163	T	N	gap	1,23	31	9
1164	T	A	negative	1,23	52	13
1165	T	N	guidance	1,23	82	9
1166	T	N	locations	1,23	247	27
1167	T	N	lightning	1,22	19	8
1167	V[g]	N	lighting	0,84	17	7
1168	T	N	comparison	1,22	123	22
1169	T	A	preceding	1,22	4	3
1170	T	R	nominally	1,22	3	3
1171	T	A	additive	1,22	6	3
1172	T	A N	geographical locations	1,22	3	3
1173	T	N	usage	1,22	17	7
1174	T	N	correction	1,21	13	5
1175	T	A	cost-effective	1,21	11	6
1176	T	A	relevant	1,21	59	13
1177	T	N	Mar	1,20	20	4
1178	T	A	unsuitable	1,20	15	3
1179	T	N	restoration	1,20	30	8
1180	T	N	elevation	1,20	13	7
1181	T	N	definition	1,20	49	14
1182	T	N	Annexes	1,20	8	3
1183	T	A	mandatory	1,20	12	4
1184	T	A	limited	1,20	45	19
1185	T	A	industrial	1,20	50	15
1186	T	A N	significant impact	1,20	7	4
1187	T	N	timescales	1,19	3	3
1187	V[g]	N	timescale	0,52	3	3
1188	T	N	barge	1,19	11	3
1189	T	N	threshold	1,19	36	7
1190	T	N N	case studies	1,19	7	4
1191	T	A N	future development	1,19	7	3
1192	T	N	certification	1,18	11	10
1193	T	N	bearing	1,18	37	9
1194	T	N	roadway	1,18	6	5
1195	T	N	latitude	1,18	4	3
1196	T	A	adjacent	1,18	29	9
1197	T	R	typically	1,18	49	20
1198	T	N	Description	1,17	82	11
1199	T	N	seabed	1,17	11	5
1200	T	N	PAGE	1,17	256	21
1201	T	N	pollutants	1,17	12	7
1202	T	A N	significant reduction	1,17	3	3
1203	T	N N	project manager	1,17	7	4
1204	T	A N	large area	1,17	7	3
1205	T	N	segments	1,16	12	6
1206	T	N	depth	1,16	75	9
1207	T	A N	real estate	1,16	5	3
1208	T	N	proximity	1,16	18	8
1209	T	A	achievable	1,16	7	3
1210	T	N	flora	1,16	14	3
1211	T	R	Lastly	1,15	8	4
1212	T	N	section	1,15	256	28
1213	T	N	removal	1,15	36	6
1214	T	N	study	1,15	399	29
1215	T	N	integrity	1,15	55	5
1216	T	N	loop	1,15	8	3
1217	T	N	Mach	1,15	4	3
1218	T	A N	International Standards	1,15	4	3
1219	T	A N	annual basis	1,15	3	3
1220	T	N	conjunction	1,15	13	8
1221	T	N	database	1,14	27	9
1222	T	N	setbacks	1,14	55	4
1223	T	N	warranty	1,14	11	5
1224	T	N	chapter	1,14	79	10
1225	T	A	inherent	1,14	13	8
1226	T	A	systematic	1,13	5	4
1227	T	A	digital	1,13	13	6
1228	T	R	manually	1,13	4	4
1229	T	N N	waste disposal	1,13	4	3
1230	T	N	effects	1,13	604	28
1231	T	A	human	1,13	104	9
1232	T	A	sensitive	1,12	43	13
1233	T	A N	dramatic increase	1,12	3	3
1234	T	A	suburban	1,12	3	3
1235	T	A	complementary	1,12	8	4
1236	T	N	wake	1,12	50	6
1237	T	A	prolonged	1,12	7	3
1238	T	A	seasonal	1,11	8	5
1239	T	A	adequate	1,11	26	12
1240	T	A N	Cultural Heritage	1,11	4	3
1241	T	N	drainage	1,11	8	3
1242	T	A	insignificant	1,11	9	3
1243	T	A N	International Conference	1,11	9	3
1244	T	A	broad	1,11	25	7
1245	T	N	terrain	1,11	16	4
1246	T	N	panel	1,11	118	9
1247	T	A	large	1,11	313	35
1248	T	N N	air pollution	1,11	5	3
1249	T	A	clean	1,11	55	18
1250	T	N	function	1,11	103	26
1251	T	N	Update	1,10	13	6
1252	T	N	array	1,10	10	7
1253	T	N N	development plan	1,10	7	4
1254	T	N	technology	1,10	286	31
1255	T	N	assumption	1,10	57	12
1256	T	A N	close proximity	1,10	4	4
1257	T	A	undesirable	1,10	4	3
1258	T	N	phase	1,10	72	14
1259	T	N	method	1,10	171	24
1260	T	N	Massachusetts	1,10	10	5
1261	T	N	format	1,10	48	7
1262	T	R	periodically	1,09	6	4
1263	T	N	site	1,09	561	24
1264	T	N	stream	1,09	44	11
1265	T	N	machine	1,09	224	22
1266	T	N	combination	1,09	69	14
1267	T	A	suitable	1,09	52	14
1268	T	N	technicians	1,09	23	8
1269	T	A	feasible	1,09	12	4
1270	T	A N	national grid	1,09	18	4
1271	T	A N	large amount	1,08	6	4
1272	T	N N	construction site	1,08	4	3
1273	T	N	screening	1,08	26	5
1274	T	A	fundamental	1,08	23	6
1275	T	A	sufficient	1,08	53	18
1276	T	A N	total cost	1,08	10	4
1277	T	A	minimum	1,08	61	16
1278	T	N	disadvantages	1,08	40	7
1279	T	A	liquid	1,07	22	3
1280	T	N	ear	1,07	48	3
1281	T	N	documentation	1,07	14	8
1282	T	A	comparable	1,07	17	9
1283	T	N	tools	1,07	57	18
1284	T	N	APPLICATIONS	1,07	255	25
1285	T	A N	urban areas	1,07	10	5
1286	T	N	pole	1,07	34	7
1287	T	N	lab	1,07	6	6
1288	T	A	prohibitive	1,07	3	3
1289	T	N	Introduction	1,07	77	25
1290	T	N	circulation	1,06	26	3
1291	T	A	normal	1,06	74	18
1292	T	N	enhancement	1,06	5	5
1293	T	N	capability	1,06	41	15
1294	T	N	requirements	1,06	169	27
1295	T	N	know-how	1,06	7	3
1296	T	N N	carbon dioxide	1,06	7	3
1297	T	N	scenario	1,06	69	10
1298	T	A N	natural heritage	1,06	27	3
1299	T	N	intensity	1,06	22	7
1300	T	N	criteria	1,06	70	16
1301	T	N	framework	1,06	45	7
1302	T	N P N	rate of return	1,06	4	3
1303	T	N	depreciation	1,06	4	3
1304	T	R	randomly	1,06	4	4
1305	T	N	probability	1,06	15	5
1306	T	N	sources	1,05	285	30
1307	T	N	testing	1,05	70	15
1308	T	N	logistics	1,05	7	3
1309	T	N	designation	1,05	8	3
1310	T	N N	safety issues	1,05	3	3
1311	T	N	boring	1,05	3	3
1312	T	N	photos	1,05	24	4
1313	T	N	adoption	1,04	15	3
1314	T	A N	sensitive areas	1,04	4	4
1315	T	N	profile	1,04	72	14
1316	T	N	factor	1,04	290	27
1317	T	A	susceptible	1,04	9	4
1318	T	A N	residential areas	1,04	5	5
1319	T	N	hinge	1,04	5	3
1320	T	N	fault	1,04	88	6
1321	T	N	electronics	1,04	30	9
1322	T	N	visibility	1,04	10	5
1323	T	N	connection	1,04	125	21
1324	T	N	end	1,03	70	21
1325	T	N	structure	1,03	186	23
1326	T	A	average	1,03	170	25
1327	T	N	detection	1,03	9	4
1328	T	N	appraisal	1,02	7	4
1329	T	N	entity	1,02	23	5
1330	T	A	attributable	1,02	10	4
1331	T	A	minimal	1,02	14	13
1332	T	N N	power stations	1,02	30	6
1333	T	A	temporary	1,02	17	4
1334	T	A	consistent	1,02	38	15
1335	T	A N	economic activity	1,02	11	3
1336	T	N	ACKNOWLEDGEMENTS	1,02	7	6
1336	V[g]	N	Acknowledgments	1,31	6	6
1337	T	N	foundation	1,01	101	17
1338	T	N	attributes	1,01	11	5
1339	T	A	direct	1,00	69	18
1340	T	N	Act	1,00	40	11
1341	T	R	vertically	1,00	5	5
1342	T	R	upward	1,00	3	3
1343	T	N	altitude	1,00	9	3
1344	T	N	literature	1,00	52	9
1345	T	A	stringent	1,00	4	3
1346	T	N	constraints	1,00	24	7
1347	T	A	neutral	0,99	14	5
1348	T	R	primarily	0,99	33	11
1349	T	N	friction	0,99	6	6
1350	T	N	Colorado	0,99	6	4
1351	T	A	reasonable	0,99	44	16
1352	T	N	Table	0,99	243	25
1353	T	A N	straight line	0,99	3	3
1354	T	A N	good choice	0,99	4	3
1355	T	N	separation	0,99	31	10
1356	T	R	firstly	0,98	10	3
1357	T	N	Figure	0,98	739	24
1358	T	A N	civil engineering	0,98	6	3
1359	T	A	high	0,98	426	36
1360	T	A	graphic	0,97	4	3
1361	T	A	reliant	0,97	4	3
1362	T	N	bolts	0,97	10	6
1363	T	N	adjustment	0,97	19	6
1364	T	N	misnomer	0,97	3	3
1365	T	N	system	0,97	834	35
1366	T	A	extensive	0,97	14	10
1367	T	N	safety	0,97	153	18
1368	T	N N	Nova Scotia	0,97	5	3
1369	T	A N	low levels	0,97	21	4
1370	T	A	valid	0,97	14	10
1371	T	N	ventilation	0,97	7	4
1372	T	N	law	0,97	65	15
1373	T	A	common	0,97	96	24
1374	T	A	compatible	0,96	6	4
1375	T	N	twelve	0,96	6	5
1376	T	R	Additionally	0,96	12	8
1377	T	N	mechanism	0,96	48	13
1378	T	N	distance	0,96	98	20
1379	T	N	barriers	0,96	56	8
1380	T	A	mobile	0,96	11	7
1381	T	N	regulations	0,95	117	19
1382	T	R	potentially	0,95	39	13
1383	T	R	doubly	0,95	5	3
1384	T	N	range	0,95	220	27
1385	T	N	steel	0,95	58	18
1386	T	A N	integral part	0,95	7	5
1387	T	N	width	0,95	7	4
1388	T	N	disc	0,95	22	6
1389	T	N	review	0,95	135	18
1390	T	R	commonly	0,95	16	8
1391	T	A	equal	0,95	39	14
1392	T	N	Horns	0,95	22	4
1393	T	A	regional	0,95	33	9
1394	T	N N	design teams	0,94	3	3
1395	T	R	inherently	0,94	4	3
1396	T	N N	weather conditions	0,94	13	7
1397	T	A	small	0,94	219	35
1398	T	N	obstruction	0,94	8	3
1399	T	A	viable	0,94	15	10
1400	T	A N	higher speed	0,94	7	7
1401	T	A N	good practice	0,94	12	4
1402	T	N	fencing	0,94	5	4
1403	T	R	theoretically	0,94	5	4
1404	T	N	clearing	0,93	4	3
1405	T	N	size	0,93	126	25
1406	T	R	rigidly	0,93	3	3
1407	T	N	enforcement	0,93	9	3
1408	T	A	extreme	0,93	32	11
1409	T	N	Demonstrator	0,93	20	3
1410	T	N N	health risk	0,93	5	3
1411	T	A	secondary	0,93	17	7
1412	T	N	Experiment	0,93	41	9
1413	T	R	independently	0,92	15	8
1414	T	N	soil	0,92	35	6
1415	T	N	Copyright	0,92	6	3
1416	T	N	accuracy	0,92	16	14
1417	T	N	resolution	0,92	51	9
1418	T	A	economic	0,92	67	15
1419	T	N	rating	0,92	37	16
1420	T	N	advancements	0,91	6	3
1421	T	N	mast	0,91	7	5
1422	T	A	efficient	0,91	29	15
1423	T	N	shape	0,91	71	10
1424	T	N N	maintenance works	0,91	3	3
1425	T	A N	low cost	0,91	7	5
1426	T	N	exclusion	0,91	14	5
1427	T	N	climate	0,91	43	10
1428	T	N	fraction	0,90	9	5
1429	T	N	gravity	0,90	9	4
1430	T	N	amount	0,90	122	24
1431	T	N	preservation	0,90	4	3
1432	T	N	interface	0,90	4	4
1433	T	N	stability	0,90	31	15
1434	T	N	research	0,90	224	28
1435	T	N	computing	0,90	7	3
1436	T	A	long-term	0,90	53	11
1437	T	N	perches	0,90	3	3
1438	T	N	quantities	0,90	22	11
1439	T	N	device	0,89	69	14
1440	T	N N	San Francisco	0,89	16	3
1441	T	N	guidelines	0,89	62	14
1442	T	N	Ridge	0,89	10	5
1443	T	N	mass	0,89	39	12
1444	T	N	signal	0,89	42	9
1445	T	N	procedures	0,89	144	17
1446	T	N	development	0,89	432	30
1447	T	A	plausible	0,89	5	3
1448	T	N	weight	0,88	80	14
1449	T	N	developers	0,88	49	7
1450	T	N N	government agencies	0,88	4	3
1451	T	A	parallel	0,88	21	4
1452	T	A	general	0,88	151	24
1453	T	N	degrees	0,88	88	16
1454	T	N	approval	0,88	54	9
1455	T	A N	recent study	0,88	3	3
1456	T	A	concrete	0,88	17	9
1457	T	N	beam	0,88	10	7
1458	T	N	acceleration	0,88	6	4
1459	T	N	Highway	0,87	13	6
1460	T	N	environment	0,87	148	21
1461	T	A	educational	0,87	9	3
1462	T	N	alternatives	0,87	92	11
1463	T	N	cycle	0,87	39	14
1464	T	N	registration	0,87	13	6
1465	T	N	financing	0,87	10	3
1466	T	N	copper	0,87	9	3
1467	T	N	shadow	0,87	41	7
1468	T	N	shipping	0,87	8	5
1469	T	N	activity	0,87	255	14
1470	T	N	Pioneer	0,87	10	4
1471	T	N	revolution	0,86	49	8
1472	T	N	insulation	0,86	6	4
1473	T	N	chart	0,86	15	6
1474	T	A	underground	0,86	18	3
1475	T	A	relative	0,86	94	15
1476	T	R	prior	0,86	45	13
1477	T	N	purpose	0,86	99	24
1478	T	N	squirrel	0,86	4	3
1479	T	N	Netherlands	0,86	23	8
1480	T	N	Article	0,86	134	12
1481	T	N	staging	0,86	5	3
1482	T	N	reductions	0,86	117	16
1483	T	A	distinct	0,85	6	4
1484	T	A	similar	0,85	72	17
1485	T	A	severe	0,85	22	10
1486	T	N	deployment	0,85	7	4
1487	T	A	regular	0,85	18	7
1488	T	N	infrastructure	0,85	36	7
1489	T	N	transition	0,85	21	7
1490	T	N	operation	0,85	367	30
1491	T	A N	wide range	0,85	15	9
1492	T	N	drawing	0,85	21	5
1493	T	N P N	economies of scale	0,85	4	4
1494	T	N	boxes	0,84	24	13
1495	T	A	social	0,84	34	5
1496	T	R	commercially	0,84	10	7
1497	T	R	directly	0,84	85	23
1498	T	N	utility	0,84	46	12
1499	T	N	information	0,84	305	29
1500	T	N	emergency	0,84	35	9
1501	T	N	lighting	0,84	17	7
1502	T	N	landowners	0,84	22	4
1503	T	N P N	period of time	0,84	9	6
1504	T	A	compact	0,84	3	3
1505	T	N	complexity	0,83	11	7
1506	T	N	solution	0,83	106	21
1507	T	N	indicators	0,83	14	5
1508	T	N	conditions	0,83	317	32
1509	T	N	peak	0,83	44	12
1510	T	N	direction	0,83	95	23
1511	T	A	separate	0,82	18	9
1512	T	N	paragraph	0,82	8	5
1513	T	N	conclusions	0,82	69	27
1514	T	N	earth	0,82	61	11
1515	T	A N	environmental issues	0,82	3	3
1516	T	N	shore	0,82	29	7
1517	T	N	Version	0,82	75	16
1518	T	N	measures	0,82	147	13
1519	T	A	financial	0,82	32	8
1520	T	N	Denmark	0,81	38	10
1521	T	A	legal	0,81	33	8
1522	T	N	prerequisite	0,81	4	4
1523	T	A	conservative	0,81	20	11
1524	T	R	significantly	0,81	51	16
1525	T	N	row	0,81	11	5
1526	T	A	identical	0,81	8	7
1527	T	N	obstacles	0,81	18	6
1528	T	N N	summer months	0,81	5	3
1529	T	N	viii	0,80	4	3
1530	T	N	expansion	0,80	49	7
1531	T	N	cost	0,80	403	26
1532	T	A	valuable	0,80	16	8
1533	T	A	Excellent	0,80	30	6
1534	T	N	document	0,80	125	13
1535	T	N	temperature	0,80	39	9
1536	T	A	independent	0,80	42	17
1537	T	N	Coal	0,80	31	5
1538	T	A	superior	0,80	10	5
1539	T	R	economically	0,80	11	7
1540	T	N	lung	0,80	14	3
1541	T	N	nuts	0,80	9	3
1542	T	A	noticeable	0,79	4	3
1543	T	N	consideration	0,79	66	20
1544	T	N	standards	0,79	185	18
1545	T	N	pressure	0,79	260	19
1546	T	A	short-term	0,79	19	4
1547	T	A	positive	0,79	47	16
1548	T	A	heavy	0,79	27	11
1549	T	N	Prohibition	0,79	4	3
1550	T	N	rod	0,78	9	4
1551	T	N	metal	0,78	20	3
1552	T	N	repair	0,78	29	6
1553	T	R	correctly	0,78	15	5
1554	T	N	feedback	0,78	6	6
1555	T	N	Unit	0,78	203	23
1556	T	A	rare	0,78	25	3
1557	T	N	excavations	0,78	3	3
1558	T	A N	rapid growth	0,78	3	3
1559	T	N	infancy	0,78	3	3
1560	T	A	unreliable	0,78	3	3
1561	T	N	BREEZE	0,77	12	4
1562	T	R	electronically	0,77	4	3
1563	T	A	numerous	0,77	8	6
1564	T	N	phenomenon	0,77	22	14
1565	T	A	differential	0,77	6	3
1566	T	N	addition	0,77	105	20
1567	T	N	participants	0,77	26	3
1568	T	N	tank	0,76	32	4
1569	T	A	simple	0,76	66	19
1570	T	N	receipt	0,76	14	3
1571	T	N	Ohio	0,76	7	3
1572	T	R	separately	0,76	11	6
1573	T	N	nature	0,76	86	12
1574	T	N	dimensions	0,76	20	9
1575	T	N	diagnosis	0,75	9	4
1576	T	N	landscape	0,75	33	8
1577	T	N	Restrictions	0,75	34	9
1578	T	N	pin	0,75	4	4
1579	T	A	German	0,75	10	5
1580	T	N	Outcomes	0,75	53	10
1581	T	A	critical	0,75	32	17
1582	T	N	abandonment	0,75	4	3
1583	T	A	complete	0,74	44	14
1584	T	N	materials	0,74	119	25
1585	T	A N	global warming	0,74	5	5
1586	T	A	favourable	0,74	14	3
1586	V[g]	A	favorable	2,80	8	5
1587	T	N	Proceedings	0,74	43	11
1588	T	N	aim	0,74	16	7
1589	T	N	grain	0,74	9	6
1590	T	N	Physics	0,74	5	3
1591	T	A	proper	0,74	17	11
1592	T	N	equipment	0,74	99	18
1593	T	N	consultation	0,74	46	6
1594	T	R	specifically	0,74	30	14
1595	T	N	Faculty	0,73	10	5
1596	T	N	corridors	0,73	16	3
1597	T	A	on-line	0,73	3	3
1598	T	N	bus	0,73	28	3
1599	T	A	unique	0,73	25	13
1600	T	A N	high levels	0,73	24	6
1601	T	N	passage	0,73	23	5
1602	T	N	volume	0,73	56	15
1603	T	N	Hamburg	0,73	8	3
1604	T	A	uniform	0,73	17	8
1605	T	N	completion	0,73	15	9
1606	T	A	total	0,73	148	22
1607	T	N	plots	0,73	36	5
1608	T	N	zones	0,73	43	8
1609	T	A	Gary	0,73	3	3
1610	T	R	visually	0,73	5	4
1611	T	N	communications	0,73	37	12
1612	T	A	visible	0,73	12	8
1613	T	N	Town	0,72	241	7
1614	T	A	fast	0,72	26	15
1615	T	N	likelihood	0,72	10	3
1616	T	N	farmland	0,72	6	3
1617	T	N	risk	0,72	142	13
1618	T	N	water	0,72	240	25
1619	T	N	continuity	0,72	6	3
1620	T	N	Margin	0,72	65	10
1621	T	N	manufacturing	0,72	23	10
1622	T	N	Printer	0,72	7	3
1623	T	N	pollution	0,71	22	10
1624	T	N	residences	0,71	25	4
1625	T	A	expensive	0,71	42	17
1626	T	A N	industrial development	0,71	3	3
1627	T	A	personal	0,71	24	12
1628	T	N	forces	0,71	270	23
1629	T	N	respect	0,71	69	12
1630	T	A	flexible	0,71	13	8
1631	T	N	instant	0,71	6	3
1632	T	R	substantially	0,71	21	7
1633	T	N	area	0,71	567	36
1634	T	N	motion	0,71	45	14
1635	T	N	obligations	0,70	25	5
1636	T	N	consent	0,70	24	3
1637	T	N	drilling	0,70	3	3
1638	T	A	problematic	0,70	3	3
1639	T	N	performance	0,70	250	27
1640	T	N	heat	0,70	39	15
1641	T	N	importance	0,70	46	10
1642	T	N	apparatus	0,70	4	4
1643	T	N	property	0,70	134	18
1644	T	N	incentives	0,70	27	7
1645	T	N	edge	0,70	50	10
1646	T	N	plan	0,70	360	12
1647	T	A	secure	0,70	15	5
1648	T	A N	Key elements	0,70	3	3
1649	T	A	individual	0,70	87	19
1650	T	N	conception	0,69	4	4
1651	T	N	geography	0,69	5	3
1652	T	N	presentation	0,69	25	7
1653	T	N	EXPERT	0,69	88	13
1654	T	A N	large number	0,69	13	8
1655	T	A	considerable	0,69	11	5
1656	T	N	perception	0,69	22	6
1657	T	N	heating	0,69	16	7
1658	T	N	significance	0,69	18	5
1659	T	N	concentration	0,69	16	5
1660	T	N	perspective	0,68	23	8
1661	T	N	Sharpe	0,68	3	3
1662	T	A N	local businesses	0,68	3	3
1663	T	N	telecommunication	0,68	6	3
1664	T	N	Handbook	0,68	5	5
1665	T	N	focus	0,68	31	12
1666	T	R	lower	0,68	5	4
1667	T	N	territory	0,68	39	3
1668	T	A N	highest point	0,68	3	3
1669	T	N	liability	0,68	21	6
1670	T	N	loss	0,68	150	17
1671	T	R	automatically	0,68	20	10
1672	T	A	public	0,68	226	14
1673	T	N	hunting	0,68	7	3
1674	T	N	stress	0,67	33	12
1675	T	N	response	0,67	114	16
1676	T	N	storm	0,67	25	8
1677	T	N	land	0,67	143	20
1678	T	A	economical	0,67	4	3
1679	T	N	waterways	0,67	3	3
1680	T	A	complex	0,67	43	12
1681	T	A N	important role	0,67	5	4
1682	T	A	effective	0,67	34	13
1683	T	N	software	0,67	14	9
1684	T	N	planners	0,67	10	3
1685	T	A	deep	0,67	29	10
1686	T	N	techniques	0,66	42	18
1687	T	A	beneficial	0,66	7	5
1688	T	R	highly	0,66	69	17
1689	T	A	preferred	0,66	7	6
1690	T	N	core	0,66	13	8
1691	T	N	Lake	0,66	17	5
1692	T	N	test	0,66	139	18
1693	T	N	order	0,66	219	31
1694	T	N N	water supply	0,66	4	3
1695	T	N	slope	0,66	13	8
1696	T	N	access	0,66	89	19
1697	T	N	network	0,66	78	12
1698	T	N	sum	0,66	16	10
1699	T	N	milestone	0,65	6	3
1700	T	N	assembly	0,65	57	13
1701	T	A	invaluable	0,65	4	3
1702	T	N	error	0,65	34	13
1703	T	N	yield	0,65	26	8
1704	T	N	scope	0,65	22	8
1705	T	A	robust	0,65	6	4
1706	T	R	environmentally	0,65	5	5
1707	T	N	tonnes	0,65	25	4
1708	T	N	lifetime	0,65	15	7
1709	T	R	accurately	0,65	9	7
1710	T	A	calm	0,65	7	6
1711	T	N	jurisdiction	0,65	7	4
1712	T	A	skilled	0,65	3	3
1713	T	A	so-called	0,65	9	6
1714	T	N	Edition	0,64	13	5
1715	T	N	bottom	0,64	24	8
1716	T	N	expense	0,64	39	8
1717	T	N	equivalent	0,64	31	5
1718	T	N	part	0,64	341	35
1719	T	N	step	0,64	115	24
1720	T	A	opposite	0,64	11	4
1721	T	N	notice	0,64	32	7
1722	T	N	context	0,64	26	7
1723	T	N	period	0,64	157	20
1724	T	N	platform	0,64	35	11
1725	T	A	wide	0,63	33	15
1726	T	N	button	0,63	10	4
1727	T	A	acceptable	0,63	22	9
1728	T	A	dependent	0,63	19	4
1729	T	A	accurate	0,63	12	10
1730	T	R	internationally	0,63	10	5
1731	T	N	Benchmark	0,63	4	3
1732	T	A	affordable	0,63	4	3
1733	T	N	manuscript	0,63	3	3
1734	T	A	rigorous	0,63	3	3
1735	T	N	disruption	0,63	9	4
1736	T	A	academic	0,63	16	4
1737	T	N	process	0,63	165	27
1738	T	A	gross	0,62	7	3
1739	T	N	working	0,62	17	6
1740	T	N	instance	0,62	48	9
1741	T	N	knowledge	0,62	49	8
1742	T	A	invisible	0,62	3	3
1743	T	N	diversity	0,62	7	4
1744	T	N	relevance	0,62	6	3
1745	T	A N	European countries	0,62	9	4
1746	T	N	state	0,62	275	27
1747	T	A	important	0,61	132	32
1748	T	N	Robert	0,61	14	4
1749	T	A	back-up	0,61	5	3
1750	T	R	drastically	0,61	4	4
1751	T	N	switch	0,61	12	5
1752	T	N	livestock	0,61	8	4
1753	T	N	discussion	0,61	53	19
1754	T	N	advantages	0,61	75	18
1755	T	N	results	0,61	273	31
1756	T	N	provisions	0,61	49	7
1757	T	A	credible	0,61	4	3
1758	T	N	competence	0,60	5	3
1759	T	N	Rogers	0,60	6	4
1760	T	N	mining	0,60	7	3
1761	T	N	forest	0,60	31	6
1762	T	N	contractors	0,60	20	8
1763	T	N	principles	0,60	54	21
1764	T	N	ease	0,60	9	3
1765	T	A	attractive	0,60	26	6
1766	T	A N	recent report	0,60	4	4
